geneID	Sex.Bias.Category	log2FoldChange.Osada	Diff.Splicing.MCabs.vs.MCsim	Diff.Splicing.MCabs.vs.MCcom	Diff.Splicing.MCsim.vs.MCcom
FBgn0038862	Unbiased	0.105312746645122	Not Significant	Not Significant	Not Significant
FBgn0038868	Male-biased	0.923128224652816	Not Significant	Not Significant	Not Significant
FBgn0038869	Female-biased	-1.66197443824712	Not Significant	Not Significant	Not Significant
FBgn0038870	Female-biased	-1.67023539425338	Not Significant	Not Significant	Not Significant
FBgn0038871	Unbiased	0.0790549486854642	Not Significant	Not Significant	Not Significant
FBgn0038872	Female-biased	-1.90476238499711	Not Significant	Not Significant	Not Significant
FBgn0038876	Unbiased	0.398323216574019	Not Significant	Not Significant	Not Significant
FBgn0038877	Male-biased	1.72339388165742	Not Significant	Not Significant	Not Significant
FBgn0038878	Male-biased	2.23840785334733	Not Significant	Not Significant	Not Significant
FBgn0038881	Male-biased	1.83192923220059	Not Significant	Significant	Not Significant
FBgn0038889	Unbiased	0.275413906761519	Not Significant	Not Significant	Not Significant
FBgn0038890	Unbiased	0.0919170626507632	Not Significant	Not Significant	Not Significant
FBgn0038893	Female-biased	-1.3342239147923	Not Significant	Not Significant	Not Significant
FBgn0038897	Male-biased	1.54179918248744	Not Significant	Not Significant	Not Significant
FBgn0038903	Female-biased	-2.62952315386537	Not Significant	Not Significant	Not Significant
FBgn0038912	Male-biased	1.76193630652652	Not Significant	Not Significant	Not Significant
FBgn0038916	Male-biased	1.42199375767399	Not Significant	Not Significant	Not Significant
FBgn0038917	Female-biased	-1.71065239528682	Not Significant	Not Significant	Not Significant
FBgn0038922	Male-biased	1.31310759605139	Not Significant	Not Significant	Not Significant
FBgn0038923	Female-biased	-0.716854252385095	Not Significant	Not Significant	Not Significant
FBgn0038924	Male-biased	1.01835738555691	Not Significant	Not Significant	Not Significant
FBgn0038925	Unbiased	0.425692214497765	Not Significant	Not Significant	Not Significant
FBgn0038930	Male-biased	2.10238363287429	Not Significant	Not Significant	Not Significant
FBgn0038938	Male-biased	1.9080587976172	Not Significant	Not Significant	Not Significant
FBgn0038947	Male-biased	0.819565123072456	Not Significant	Not Significant	Not Significant
FBgn0038950	Unbiased	-0.137333456302596	Not Significant	Not Significant	Not Significant
FBgn0038951	Female-biased	-0.936149874203971	Not Significant	Not Significant	Not Significant
FBgn0038953	Female-biased	-0.680697579313278	Not Significant	Not Significant	Not Significant
FBgn0038957	Male-biased	6.03700587035817	Not Significant	Not Significant	Not Significant
FBgn0038959	Male-biased	2.38168667773775	Not Significant	Not Significant	Not Significant
FBgn0038961	Female-biased	-1.14841410508485	Not Significant	Not Significant	Not Significant
FBgn0038964	Female-biased	-3.3797497573622	Not Significant	Not Significant	Not Significant
FBgn0038965	Female-biased	-1.37058699784043	Not Significant	Not Significant	Not Significant
FBgn0038966	Male-biased	0.974095494608247	Not Significant	Not Significant	Not Significant
FBgn0038968	Female-biased	-3.73114201296407	Not Significant	Not Significant	Not Significant
FBgn0038972	Unbiased	0.187569136321287	Not Significant	Not Significant	Not Significant
FBgn0038976	Unbiased	-0.377965597268795	Not Significant	Not Significant	Not Significant
FBgn0038977	Male-biased	2.19854894494509	Not Significant	Not Significant	Not Significant
FBgn0038981	Male-biased	1.5387488908711	Not Significant	Not Significant	Not Significant
FBgn0038983	Male-biased	1.90468313918281	Not Significant	Not Significant	Not Significant
FBgn0038984	Male-biased	1.36341080512144	Not Significant	Not Significant	Not Significant
FBgn0038989	Female-biased	-3.76315459007074	Not Significant	Not Significant	Not Significant
FBgn0039003	Unbiased	0.276662810785369	Not Significant	Not Significant	Not Significant
FBgn0039004	Female-biased	-2.06998993530858	Not Significant	Not Significant	Not Significant
FBgn0039006	Male-biased	1.18390181820257	Not Significant	Not Significant	Not Significant
FBgn0039008	Male-biased	2.20124073270004	Not Significant	Not Significant	Significant
FBgn0039016	Female-biased	-1.64507464897555	Not Significant	Not Significant	Not Significant
FBgn0039017	Female-biased	-0.504202344117154	Not Significant	Not Significant	Not Significant
FBgn0039020	Unbiased	-0.397758166853949	Not Significant	Not Significant	Not Significant
FBgn0039030	Male-biased	1.91054960921581	Not Significant	Not Significant	Not Significant
FBgn0039031	Male-biased	1.46941821828411	Not Significant	Not Significant	Not Significant
FBgn0039040	Male-biased	2.79266304189471	Not Significant	Not Significant	Not Significant
FBgn0039043	Male-biased	1.55679049751106	Not Significant	Not Significant	Not Significant
FBgn0039044	Female-biased	-1.6222266716757	Not Significant	Not Significant	Not Significant
FBgn0039048	Male-biased	2.51903267295858	Not Significant	Not Significant	Not Significant
FBgn0039051	Male-biased	1.3171600853456	Not Significant	Not Significant	Not Significant
FBgn0039052	Male-biased	1.6272847018919	Not Significant	Not Significant	Not Significant
FBgn0039054	Male-biased	2.90731674040544	Not Significant	Not Significant	Not Significant
FBgn0039055	Female-biased	-1.82906226440463	Not Significant	Not Significant	Not Significant
FBgn0039056	Female-biased	-1.5785792993656	Not Significant	Not Significant	Not Significant
FBgn0039064	Male-biased	2.88052542739077	Not Significant	Not Significant	Not Significant
FBgn0039065	Female-biased	-0.702158013213093	Not Significant	Not Significant	Not Significant
FBgn0039066	Female-biased	-1.4286040754925	Not Significant	Not Significant	Not Significant
FBgn0039067	Female-biased	-1.68161297727766	Not Significant	Not Significant	Not Significant
FBgn0039068	Female-biased	-0.747854280120228	Not Significant	Not Significant	Not Significant
FBgn0039081	Male-biased	1.97742347130538	Not Significant	Not Significant	Not Significant
FBgn0039084	Male-biased	4.0982578731028	Not Significant	Not Significant	Not Significant
FBgn0039085	Male-biased	1.50781353433659	Not Significant	Not Significant	Not Significant
FBgn0039086	Male-biased	1.4401508081881	Not Significant	Not Significant	Not Significant
FBgn0039094	Unbiased	0.375145004454267	Not Significant	Not Significant	Not Significant
FBgn0039098	Unbiased	-0.343612742292915	Not Significant	Not Significant	Not Significant
FBgn0039099	Male-biased	1.45005133771446	Not Significant	Not Significant	Not Significant
FBgn0039107	Male-biased	1.66953794837335	Not Significant	Not Significant	Not Significant
FBgn0039109	Male-biased	2.42619949489003	Not Significant	Not Significant	Not Significant
FBgn0039110	Female-biased	-0.868856868595848	Not Significant	Not Significant	Not Significant
FBgn0039111	Unbiased	-0.0675060146423633	Not Significant	Not Significant	Not Significant
FBgn0039112	Male-biased	1.46018307349175	Not Significant	Not Significant	Not Significant
FBgn0039113	Female-biased	-1.39953759870984	Not Significant	Not Significant	Not Significant
FBgn0039114	Male-biased	2.09426085606347	Not Significant	Not Significant	Not Significant
FBgn0039116	Female-biased	-0.770661227442177	Not Significant	Not Significant	Not Significant
FBgn0039117	Female-biased	-1.36633721046448	Not Significant	Not Significant	Not Significant
FBgn0039118	Male-biased	0.900591508090109	Not Significant	Not Significant	Not Significant
FBgn0039120	Female-biased	-1.3279976035757	Not Significant	Not Significant	Not Significant
FBgn0039125	Female-biased	-1.32878846738363	Not Significant	Not Significant	Not Significant
FBgn0039126	Female-biased	-1.04940640416829	Not Significant	Not Significant	Not Significant
FBgn0039128	Female-biased	-2.81834549450822	Not Significant	Not Significant	Not Significant
FBgn0039130	Female-biased	-0.516108600139634	Not Significant	Not Significant	Not Significant
FBgn0039131	Male-biased	3.49318397026353	Not Significant	Not Significant	Not Significant
FBgn0039132	Female-biased	-0.589932295059068	Not Significant	Not Significant	Not Significant
FBgn0039135	Unbiased	-0.356992271711983	Not Significant	Not Significant	Not Significant
FBgn0039136	Unbiased	-0.474996579253514	Not Significant	Not Significant	Not Significant
FBgn0039137	Unbiased	-0.416550693364452	Not Significant	Not Significant	Not Significant
FBgn0039139	Female-biased	-0.707471075812618	Not Significant	Not Significant	Not Significant
FBgn0039140	Male-biased	1.44195162721598	Not Significant	Not Significant	Not Significant
FBgn0039141	Female-biased	-1.27041670740492	Not Significant	Not Significant	Not Significant
FBgn0039149	Female-biased	-0.560570826924075	Not Significant	Not Significant	Not Significant
FBgn0039150	Female-biased	-0.536597270697201	Not Significant	Not Significant	Not Significant
FBgn0039151	Male-biased	1.54628581165678	Not Significant	Not Significant	Not Significant
FBgn0039152	Male-biased	2.0906686777124	Not Significant	Not Significant	Not Significant
FBgn0039153	Female-biased	-1.17414786275917	Not Significant	Not Significant	Not Significant
FBgn0039154	Male-biased	1.35196203284904	Not Significant	Not Significant	Not Significant
FBgn0039155	Female-biased	-0.738086568569242	Not Significant	Not Significant	Not Significant
FBgn0039156	Unbiased	0.406270663434255	Not Significant	Not Significant	Not Significant
FBgn0039157	Unbiased	0.139236207371085	Not Significant	Not Significant	Not Significant
FBgn0039158	Female-biased	-1.85604966346382	Not Significant	Not Significant	Not Significant
FBgn0039159	Female-biased	-0.852907047917941	Not Significant	Not Significant	Not Significant
FBgn0039160	Unbiased	-0.37286551997995	Not Significant	Not Significant	Not Significant
FBgn0039163	Female-biased	-1.45686769613671	Not Significant	Not Significant	Not Significant
FBgn0039165	Male-biased	0.633835943709138	Not Significant	Not Significant	Not Significant
FBgn0039175	Female-biased	-2.006663101487	Not Significant	Not Significant	Not Significant
FBgn0039178	Male-biased	2.32595102283897	Not Significant	Not Significant	Not Significant
FBgn0039182	Female-biased	-3.01181108440316	Not Significant	Not Significant	Not Significant
FBgn0039186	Female-biased	-2.71100705308536	Not Significant	Not Significant	Not Significant
FBgn0039187	Unbiased	-0.419031471517644	Not Significant	Not Significant	Not Significant
FBgn0039188	Male-biased	1.02997511982339	Not Significant	Not Significant	Not Significant
FBgn0039189	Female-biased	-2.59369068111695	Not Significant	Not Significant	Not Significant
FBgn0039203	Male-biased	4.07156878799597	Not Significant	Not Significant	Not Significant
FBgn0039204	Unbiased	-0.121451391133363	Not Significant	Not Significant	Not Significant
FBgn0039205	Male-biased	1.70133948519548	Not Significant	Not Significant	Not Significant
FBgn0039207	Female-biased	-1.40615687032753	Not Significant	Not Significant	Not Significant
FBgn0039209	Unbiased	0.300113436013772	Not Significant	Not Significant	Not Significant
FBgn0039212	Unbiased	-0.0968616118081473	Not Significant	Not Significant	Not Significant
FBgn0039213	Male-biased	0.796257953057299	Not Significant	Not Significant	Not Significant
FBgn0039214	Unbiased	0.163849926670673	Not Significant	Not Significant	Not Significant
FBgn0039215	Female-biased	-0.97670616277796	Not Significant	Not Significant	Not Significant
FBgn0039218	Female-biased	-0.815089435470695	Not Significant	Not Significant	Not Significant
FBgn0039219	Female-biased	-0.674849883121676	Not Significant	Not Significant	Not Significant
FBgn0039223	Unbiased	-0.330038103955145	Not Significant	Not Significant	Not Significant
FBgn0039226	Male-biased	2.20208050452776	Not Significant	Not Significant	Not Significant
FBgn0039227	Female-biased	-2.8476821349751	Not Significant	Not Significant	Not Significant
FBgn0039229	Unbiased	-0.35786093536157	Not Significant	Not Significant	Not Significant
FBgn0039233	Female-biased	-2.60666937027028	Not Significant	Not Significant	Not Significant
FBgn0039234	Female-biased	-1.14086105402461	Not Significant	Not Significant	Not Significant
FBgn0039240	Female-biased	-1.05478177764312	Not Significant	Not Significant	Not Significant
FBgn0039249	Male-biased	1.19115352449294	Not Significant	Not Significant	Not Significant
FBgn0039250	Female-biased	-1.8195647489769	Not Significant	Not Significant	Not Significant
FBgn0039251	Unbiased	0.199204433502809	Not Significant	Not Significant	Not Significant
FBgn0039252	Unbiased	-0.244936252786611	Not Significant	Not Significant	Not Significant
FBgn0039254	Unbiased	0.172569523431231	Not Significant	Not Significant	Not Significant
FBgn0039257	Male-biased	3.13552392513861	Not Significant	Not Significant	Not Significant
FBgn0039258	Female-biased	-1.22429292461336	Not Significant	Not Significant	Significant
FBgn0039259	Female-biased	-0.778309905382236	Not Significant	Not Significant	Not Significant
FBgn0039260	Male-biased	0.620681625867269	Not Significant	Not Significant	Not Significant
FBgn0039261	Female-biased	-1.87910399771559	Not Significant	Not Significant	Not Significant
FBgn0039265	Female-biased	-0.59220745517181	Not Significant	Not Significant	Not Significant
FBgn0039266	Male-biased	1.40808361716734	Not Significant	Not Significant	Not Significant
FBgn0039269	Female-biased	-1.06572290984351	Not Significant	Not Significant	Not Significant
FBgn0039270	Female-biased	-1.41769025186662	Not Significant	Not Significant	Not Significant
FBgn0039271	Female-biased	-1.89273661592719	Not Significant	Not Significant	Not Significant
FBgn0039272	Female-biased	-2.8810300177909	Not Significant	Not Significant	Not Significant
FBgn0039273	Female-biased	-2.16246769035981	Not Significant	Not Significant	Not Significant
FBgn0039274	Female-biased	-2.73330329714807	Not Significant	Not Significant	Not Significant
FBgn0039277	Male-biased	2.13928735696246	Not Significant	Not Significant	Not Significant
FBgn0039290	Male-biased	1.86078594945957	Not Significant	Not Significant	Not Significant
FBgn0039291	Female-biased	-1.0654299625119	Not Significant	Not Significant	Not Significant
FBgn0039293	Female-biased	-2.34779928114288	Not Significant	Not Significant	Not Significant
FBgn0039296	Female-biased	-1.76347857767157	Not Significant	Not Significant	Not Significant
FBgn0039297	Male-biased	1.9183993048895	Not Significant	Not Significant	Not Significant
FBgn0039298	Male-biased	2.03568568207418	Not Significant	Not Significant	Not Significant
FBgn0039300	Female-biased	-0.924267052570714	Not Significant	Not Significant	Not Significant
FBgn0039301	Female-biased	-3.09469387364702	Not Significant	Not Significant	Not Significant
FBgn0039302	Female-biased	-1.91484326415904	Not Significant	Not Significant	Not Significant
FBgn0039303	Unbiased	0.0459869245907132	Not Significant	Not Significant	Not Significant
FBgn0039304	Unbiased	-0.0421180964775104	Not Significant	Not Significant	Not Significant
FBgn0039305	Female-biased	-1.16493846856406	Not Significant	Not Significant	Not Significant
FBgn0039306	Female-biased	-1.669220068996	Not Significant	Not Significant	Not Significant
FBgn0039310	Male-biased	2.41591187132125	Not Significant	Not Significant	Not Significant
FBgn0039311	Male-biased	1.96001481299299	Not Significant	Not Significant	Not Significant
FBgn0039312	Male-biased	1.61262816850927	Not Significant	Not Significant	Not Significant
FBgn0039313	Male-biased	1.6099501938529	Not Significant	Not Significant	Not Significant
FBgn0039315	Male-biased	1.61683677259311	Not Significant	Not Significant	Not Significant
FBgn0039316	Male-biased	1.82019617206378	Not Significant	Not Significant	Not Significant
FBgn0039321	Male-biased	1.70934284636597	Not Significant	Not Significant	Not Significant
FBgn0039323	Male-biased	2.39285966837943	Not Significant	Not Significant	Not Significant
FBgn0039324	Male-biased	2.5973836761942	Not Significant	Not Significant	Not Significant
FBgn0039325	Male-biased	2.85456740426007	Not Significant	Not Significant	Not Significant
FBgn0039326	Male-biased	1.75104285025886	Not Significant	Not Significant	Not Significant
FBgn0039328	Male-biased	2.6041271969774	Not Significant	Not Significant	Not Significant
FBgn0039329	Female-biased	-0.799573251044188	Not Significant	Not Significant	Not Significant
FBgn0039335	Unbiased	-0.423927955287035	Not Significant	Not Significant	Not Significant
FBgn0039338	Female-biased	-0.956571601598029	Not Significant	Not Significant	Not Significant
FBgn0039342	Male-biased	1.2187088009989	Not Significant	Not Significant	Not Significant
FBgn0039348	Male-biased	1.48244367178809	Not Significant	Not Significant	Not Significant
FBgn0039349	Male-biased	0.80529676266248	Not Significant	Not Significant	Not Significant
FBgn0039355	Female-biased	-2.11681398451347	Not Significant	Not Significant	Not Significant
FBgn0039356	Female-biased	-0.524790781317271	Not Significant	Not Significant	Not Significant
FBgn0039357	Unbiased	-0.416314033667413	Not Significant	Not Significant	Not Significant
FBgn0039358	Male-biased	0.9616405249942	Not Significant	Not Significant	Significant
FBgn0039359	Female-biased	-0.857217630534682	Not Significant	Not Significant	Not Significant
FBgn0039360	Male-biased	1.52467601278675	Not Significant	Not Significant	Not Significant
FBgn0039379	Male-biased	1.11169700692429	Not Significant	Not Significant	Not Significant
FBgn0039381	Female-biased	-1.47468121995542	Not Significant	Not Significant	Not Significant
FBgn0039402	Unbiased	-0.118016411795012	Not Significant	Not Significant	Not Significant
FBgn0039403	Female-biased	-1.38262857844253	Not Significant	Not Significant	Not Significant
FBgn0039404	Female-biased	-1.18929146862182	Not Significant	Not Significant	Not Significant
FBgn0039406	Female-biased	-1.10187438841316	Not Significant	Not Significant	Not Significant
FBgn0039407	Female-biased	-2.8931684924381	Not Significant	Not Significant	Not Significant
FBgn0039417	Female-biased	-1.85904745421605	Not Significant	Not Significant	Not Significant
FBgn0039427	Female-biased	-1.31246147226433	Not Significant	Not Significant	Significant
FBgn0039430	Male-biased	2.02188350527222	Not Significant	Not Significant	Not Significant
FBgn0039431	Female-biased	-1.34410318894711	Not Significant	Not Significant	Not Significant
FBgn0039449	Female-biased	-0.848149518501574	Not Significant	Not Significant	Not Significant
FBgn0039450	Unbiased	-0.0979839593481022	Not Significant	Not Significant	Not Significant
FBgn0039451	Unbiased	-0.302967156608682	Not Significant	Not Significant	Not Significant
FBgn0039452	Male-biased	3.37454493677254	Not Significant	Not Significant	Not Significant
FBgn0039461	Unbiased	0.386913795495404	Not Significant	Not Significant	Not Significant
FBgn0039462	Male-biased	1.73321570144106	Not Significant	Not Significant	Not Significant
FBgn0039464	Male-biased	0.867525270968385	Not Significant	Not Significant	Significant
FBgn0039465	Female-biased	-0.861842241522225	Not Significant	Not Significant	Not Significant
FBgn0039466	Female-biased	-0.898573142660744	Not Significant	Not Significant	Not Significant
FBgn0039470	Female-biased	-0.880596046325383	Not Significant	Not Significant	Not Significant
FBgn0039471	Male-biased	0.890595544061234	Not Significant	Not Significant	Not Significant
FBgn0039472	Unbiased	0.0266280932494598	Not Significant	Not Significant	Not Significant
FBgn0039475	Male-biased	1.86752621763803	Not Significant	Not Significant	Not Significant
FBgn0039481	Male-biased	2.11345076348534	Not Significant	Not Significant	Not Significant
FBgn0039483	Male-biased	2.22925461384845	Not Significant	Not Significant	Not Significant
FBgn0039485	Male-biased	1.81690446066727	Not Significant	Not Significant	Not Significant
FBgn0039486	Male-biased	1.28761600260601	Not Significant	Not Significant	Not Significant
FBgn0039487	Female-biased	-1.05911992379089	Not Significant	Not Significant	Not Significant
FBgn0039489	Female-biased	-2.03610695872471	Not Significant	Not Significant	Not Significant
FBgn0039492	Unbiased	-0.101972451398182	Not Significant	Not Significant	Not Significant
FBgn0039494	Male-biased	2.15875102098934	Not Significant	Not Significant	Not Significant
FBgn0039505	Female-biased	-0.819603669591071	Not Significant	Not Significant	Not Significant
FBgn0039507	Unbiased	-0.0305333256844612	Not Significant	Not Significant	Not Significant
FBgn0039508	Female-biased	-1.53392753916517	Not Significant	Not Significant	Not Significant
FBgn0039509	Unbiased	-0.0667303283125558	Not Significant	Not Significant	Not Significant
FBgn0039519	Male-biased	2.19011809058203	Not Significant	Not Significant	Not Significant
FBgn0039525	Male-biased	1.53521178305247	Not Significant	Not Significant	Not Significant
FBgn0039528	Female-biased	-0.665657912376902	Not Significant	Not Significant	Not Significant
FBgn0039529	Male-biased	3.44235434745152	Not Significant	Not Significant	Not Significant
FBgn0039530	Male-biased	0.949013773545583	Not Significant	Not Significant	Not Significant
FBgn0039531	Female-biased	-0.547754165204384	Not Significant	Not Significant	Not Significant
FBgn0039532	Female-biased	-0.584222435609775	Not Significant	Not Significant	Not Significant
FBgn0039536	Male-biased	2.92722520500914	Not Significant	Not Significant	Not Significant
FBgn0039538	Female-biased	-1.81360341360713	Not Significant	Not Significant	Not Significant
FBgn0039543	Female-biased	-0.515421542831969	Not Significant	Not Significant	Not Significant
FBgn0039544	Female-biased	-1.83588245906441	Not Significant	Not Significant	Not Significant
FBgn0039554	Female-biased	-1.60100576508577	Not Significant	Not Significant	Not Significant
FBgn0039558	Female-biased	-1.99082377975132	Not Significant	Not Significant	Not Significant
FBgn0039559	Female-biased	-2.81900615921229	Not Significant	Not Significant	Not Significant
FBgn0039560	Unbiased	0.348968712495138	Not Significant	Not Significant	Not Significant
FBgn0039561	Male-biased	0.664869778009271	Not Significant	Not Significant	Not Significant
FBgn0039562	Unbiased	0.272367120553705	Not Significant	Not Significant	Not Significant
FBgn0039563	Female-biased	-2.95041263949711	Not Significant	Not Significant	Not Significant
FBgn0039564	Male-biased	0.869876045006155	Not Significant	Not Significant	Not Significant
FBgn0039566	Female-biased	-1.99009809016641	Not Significant	Not Significant	Not Significant
FBgn0039580	Unbiased	0.330054202828906	Not Significant	Not Significant	Not Significant
FBgn0039581	Female-biased	-1.03591398778419	Significant	Not Significant	Not Significant
FBgn0039588	Female-biased	-1.10272003798564	Not Significant	Not Significant	Not Significant
FBgn0039589	Female-biased	-2.03818893660551	Not Significant	Not Significant	Not Significant
FBgn0039590	Unbiased	0.397103437655117	Not Significant	Not Significant	Not Significant
FBgn0039594	Male-biased	2.03296103882059	Not Significant	Not Significant	Not Significant
FBgn0039595	Male-biased	2.44739150138945	Not Significant	Not Significant	Not Significant
FBgn0039600	Unbiased	-0.211003054754553	Not Significant	Not Significant	Not Significant
FBgn0039601	Female-biased	-1.04610266656639	Not Significant	Not Significant	Not Significant
FBgn0039602	Female-biased	-1.35842779750404	Not Significant	Not Significant	Not Significant
FBgn0039620	Male-biased	2.34355028211738	Not Significant	Not Significant	Not Significant
FBgn0039623	Female-biased	-1.29592693922702	Not Significant	Not Significant	Not Significant
FBgn0039626	Female-biased	-0.926812875109885	Not Significant	Not Significant	Not Significant
FBgn0039627	Female-biased	-2.7388079037143	Not Significant	Not Significant	Not Significant
FBgn0039628	Male-biased	2.16127541299589	Not Significant	Not Significant	Not Significant
FBgn0039629	Male-biased	1.68630491033567	Not Significant	Not Significant	Not Significant
FBgn0039631	Female-biased	-1.54317379184277	Not Significant	Not Significant	Not Significant
FBgn0039632	Female-biased	-1.10636128807574	Not Significant	Not Significant	Not Significant
FBgn0039633	Female-biased	-1.10115799809676	Not Significant	Not Significant	Not Significant
FBgn0039634	Female-biased	-1.56060014990803	Not Significant	Not Significant	Not Significant
FBgn0039635	Male-biased	1.54453616940723	Not Significant	Not Significant	Not Significant
FBgn0039636	Unbiased	0.234569061231812	Not Significant	Not Significant	Not Significant
FBgn0039637	Unbiased	0.16728095102264	Not Significant	Not Significant	Not Significant
FBgn0039638	Female-biased	-3.1854880164944	Not Significant	Not Significant	Not Significant
FBgn0039640	Female-biased	-4.20448566713977	Not Significant	Not Significant	Not Significant
FBgn0039642	Female-biased	-1.37348543347603	Not Significant	Not Significant	Not Significant
FBgn0039644	Female-biased	-2.76905257445333	Not Significant	Not Significant	Not Significant
FBgn0039645	Male-biased	1.26120051245919	Not Significant	Not Significant	Not Significant
FBgn0039647	Male-biased	2.70333620625053	Not Significant	Not Significant	Not Significant
FBgn0039650	Female-biased	-1.09251660239202	Not Significant	Not Significant	Not Significant
FBgn0039656	Male-biased	2.97068700647445	Not Significant	Not Significant	Not Significant
FBgn0039663	Female-biased	-1.02168812788305	Not Significant	Not Significant	Not Significant
FBgn0039664	Unbiased	-0.453564110793414	Not Significant	Not Significant	Not Significant
FBgn0039665	Female-biased	-1.78866738678457	Not Significant	Not Significant	Not Significant
FBgn0039667	Male-biased	2.73648891704802	Not Significant	Not Significant	Not Significant
FBgn0039668	Male-biased	1.50199473107239	Not Significant	Not Significant	Not Significant
FBgn0039670	Male-biased	2.01367913293125	Not Significant	Not Significant	Not Significant
FBgn0039674	Unbiased	0.499668435879035	Not Significant	Not Significant	Not Significant
FBgn0039678	Female-biased	-0.907917783407373	Not Significant	Not Significant	Not Significant
FBgn0039680	Female-biased	-4.20345225643767	Not Significant	Not Significant	Not Significant
FBgn0039681	Male-biased	2.03327512116266	Not Significant	Not Significant	Not Significant
FBgn0039682	Male-biased	2.24832336202418	Not Significant	Not Significant	Not Significant
FBgn0039687	Female-biased	-1.91146325541217	Not Significant	Not Significant	Not Significant
FBgn0039688	Male-biased	2.00567484353974	Not Significant	Not Significant	Not Significant
FBgn0039689	Unbiased	0.437743546041317	Not Significant	Not Significant	Not Significant
FBgn0039690	Unbiased	0.431765257896788	Not Significant	Not Significant	Not Significant
FBgn0039691	Female-biased	-1.73887680865077	Not Significant	Not Significant	Not Significant
FBgn0039696	Female-biased	-1.46664310248687	Not Significant	Not Significant	Not Significant
FBgn0039697	Male-biased	0.640851560805396	Not Significant	Not Significant	Significant
FBgn0039698	Female-biased	-0.892446128895181	Not Significant	Not Significant	Not Significant
FBgn0039705	Unbiased	0.147245656273749	Not Significant	Not Significant	Not Significant
FBgn0039709	Female-biased	-0.957593738018187	Not Significant	Not Significant	Not Significant
FBgn0039710	Female-biased	-1.40543166548007	Not Significant	Not Significant	Not Significant
FBgn0039711	Female-biased	-2.53949995263482	Not Significant	Not Significant	Not Significant
FBgn0039712	Female-biased	-1.68749692929975	Not Significant	Not Significant	Not Significant
FBgn0039713	Female-biased	-0.756046805942333	Not Significant	Not Significant	Not Significant
FBgn0039714	Male-biased	1.30852524954784	Not Significant	Not Significant	Not Significant
FBgn0039722	Male-biased	2.16178225948916	Not Significant	Not Significant	Not Significant
FBgn0039726	Female-biased	-0.608776541358586	Not Significant	Not Significant	Not Significant
FBgn0039727	Male-biased	3.2325064895235	Not Significant	Not Significant	Not Significant
FBgn0039730	Female-biased	-0.747526327990603	Not Significant	Not Significant	Not Significant
FBgn0039731	Female-biased	-1.59737715958782	Not Significant	Not Significant	Not Significant
FBgn0039732	Female-biased	-0.871508726483495	Not Significant	Not Significant	Not Significant
FBgn0039733	Female-biased	-1.55966034063962	Not Significant	Not Significant	Not Significant
FBgn0039735	Female-biased	-3.09960524519267	Not Significant	Not Significant	Not Significant
FBgn0039737	Male-biased	1.53843721823906	Not Significant	Not Significant	Not Significant
FBgn0039738	Male-biased	1.95951589069487	Not Significant	Not Significant	Not Significant
FBgn0039741	Female-biased	-1.66834798791452	Not Significant	Not Significant	Not Significant
FBgn0039742	Male-biased	2.62293218939687	Not Significant	Not Significant	Not Significant
FBgn0039743	Unbiased	-0.369716113431883	Not Significant	Not Significant	Not Significant
FBgn0039748	Unbiased	-0.0905946375319074	Not Significant	Not Significant	Not Significant
FBgn0039751	Unbiased	0.0561490346455669	Not Significant	Not Significant	Not Significant
FBgn0039754	Male-biased	1.11230529908679	Not Significant	Not Significant	Not Significant
FBgn0039755	Male-biased	2.04702452057077	Not Significant	Not Significant	Not Significant
FBgn0039756	Male-biased	0.990049987202677	Not Significant	Not Significant	Not Significant
FBgn0039757	Female-biased	-0.894473381512924	Not Significant	Not Significant	Not Significant
FBgn0039760	Male-biased	1.02465484122518	Not Significant	Not Significant	Not Significant
FBgn0039761	Male-biased	0.939939875738063	Not Significant	Not Significant	Not Significant
FBgn0039764	Female-biased	-1.78931725795452	Not Significant	Not Significant	Not Significant
FBgn0039765	Female-biased	-0.712015957022455	Not Significant	Not Significant	Not Significant
FBgn0039767	Female-biased	-0.958019340768025	Not Significant	Not Significant	Not Significant
FBgn0039768	Male-biased	0.885556976770728	Not Significant	Not Significant	Not Significant
FBgn0039769	Male-biased	0.878758051067728	Not Significant	Not Significant	Not Significant
FBgn0039773	Male-biased	1.07642640419111	Not Significant	Not Significant	Not Significant
FBgn0039774	Male-biased	1.70518910764519	Not Significant	Not Significant	Not Significant
FBgn0039776	Male-biased	0.568492209161492	Not Significant	Not Significant	Not Significant
FBgn0039787	Male-biased	3.65313927209375	Not Significant	Not Significant	Not Significant
FBgn0039789	Male-biased	1.10990127050325	Not Significant	Not Significant	Not Significant
FBgn0039790	Female-biased	-1.09859568534554	Not Significant	Not Significant	Not Significant
FBgn0039800	Male-biased	1.69788583348834	Not Significant	Not Significant	Not Significant
FBgn0039801	Male-biased	2.78234331047271	Not Significant	Not Significant	Not Significant
FBgn0039802	Unbiased	0.319648037642695	Not Significant	Not Significant	Not Significant
FBgn0039805	Male-biased	3.10527680607798	Not Significant	Not Significant	Not Significant
FBgn0039821	Male-biased	2.4433204610435	Not Significant	Not Significant	Not Significant
FBgn0039827	Male-biased	2.22558320635924	Not Significant	Not Significant	Not Significant
FBgn0039828	Female-biased	-2.03307528603928	Not Significant	Not Significant	Not Significant
FBgn0039831	Female-biased	-0.937424095711044	Not Significant	Not Significant	Not Significant
